Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cell: Channel 3 mean	Cell: Channel 3 std dev	Cell: Channel 3 max	Cell: Channel 3 min	Cell: Channel 4 mean	Cell: Channel 4 std dev	Cell: Channel 4 max	Cell: Channel 4 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Cytoplasm: Channel 3 mean	Cytoplasm: Channel 3 std dev	Cytoplasm: Channel 3 max	Cytoplasm: Channel 3 min	Cytoplasm: Channel 4 mean	Cytoplasm: Channel 4 std dev	Cytoplasm: Channel 4 max	Cytoplasm: Channel 4 min	Allen CCFv3 X mm	Allen CCFv3 Y mm	Allen CCFv3 Z mm
ECM_Exp2_M10_30D_Scene6.tif	1	Negative	CNU	Polygon	1618.8	5150.6	59.1501	38.6285	0.4981	15.7738	7.213	0.9074	17.75	4.6007	25	8	49.875	24.9843	128	23	22.825	11.4374	59	4	191.2	47.1279	255	86	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.6668	4.7753	9.3109
ECM_Exp2_M10_30D_Scene6.tif	2	Negative	CTX	Polygon	2483.3	1755.6	98.0202	52.402	0.4486	20.6547	8.3848	0.9522	58.9032	28.4834	122	10	70.6452	35.8229	137	15	5.5323	3.9452	20	0	150.1613	68.8339	255	52	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.6668	0.5376	8.241
ECM_Exp2_M10_30D_Scene6.tif	3	Negative	CTX	Polygon	2415.3	1780	119.9902	52.6538	0.5439	19.1258	11.7111	0.7239	112.3867	19.0276	176	79	76.5733	31.5218	148	30	15.2	1.5769	19	10	180.4267	69.7354	255	25	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.6668	0.5697	8.3109
ECM_Exp2_M10_30D_Scene6.tif	4	Negative	CTX	Polygon	2343.9	1802.7	84.5002	43.815	0.5531	16.533	9.0204	0.8003	16.9259	18.1803	79	0	74.4259	31.8615	140	19	11.6667	3.0653	16	4	162.3889	76.3214	255	32	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.6668	0.5993	8.384
ECM_Exp2_M10_30D_Scene6.tif	5	Negative	CTX	Polygon	2107	1914.2	167.3103	76.5274	0.359	22.6227	15.716	0.7487	84.7573	18.3182	111	50	50.2233	18.1961	98	18	10.7573	4.4402	20	0	107.0291	62.9994	254	27	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.6668	0.7453	8.628
ECM_Exp2_M10_30D_Scene6.tif	6	Negative	CTX	Polygon	2496	1926	82.8102	41.8663	0.5937	16.6828	7.6437	0.9119	71.0577	15.6511	102	44	53.0577	20.5564	94	18	8.6538	2.9365	17	3	177.7115	68.1956	255	40	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.6668	0.7722	8.2337
ECM_Exp2_M10_30D_Scene6.tif	7	Negative	CTX	Polygon	2535	1955.6	70.9801	36.1343	0.6831	12.7595	8.2949	0.7884	45.413	13.875	91	28	44.9348	9.6204	68	25	12.9783	2.2459	19	9	131.5652	86.409	255	22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.6668	0.8137	8.195
ECM_Exp2_M10_30D_Scene6.tif	8	Negative	CTX	Polygon	2142.8	1982.8	116.6102	49.8258	0.5903	17.6605	11.89	0.6979	65.8533	34.4641	154	15	51.0533	14.12	80	25	8.8133	4.8259	23	1	143.3467	65.7361	255	41	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.6668	0.8405	8.5942
ECM_Exp2_M10_30D_Scene6.tif	9	Negative	CTX	Polygon	1944.2	1996.5	106.4702	49.6668	0.5424	21.5101	8.463	0.9255	20.6056	10.2907	46	0	60.5352	24.251	125	23	12.8451	5.0784	27	3	171.2817	77.5156	255	26	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.6668	0.8512	8.7956
ECM_Exp2_M10_30D_Scene6.tif	10	Negative	CTX	Polygon	2295.6	2021	153.7903	78.6223	0.3126	22.8064	19.0718	0.6808	40.8351	16.8496	70	1	58.2165	40.0297	153	11	14.0515	4.5675	30	4	151.9691	82.2083	255	31	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.6668	0.8976	8.4406
