Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cell: Channel 3 mean	Cell: Channel 3 std dev	Cell: Channel 3 max	Cell: Channel 3 min	Cell: Channel 4 mean	Cell: Channel 4 std dev	Cell: Channel 4 max	Cell: Channel 4 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Cytoplasm: Channel 3 mean	Cytoplasm: Channel 3 std dev	Cytoplasm: Channel 3 max	Cytoplasm: Channel 3 min	Cytoplasm: Channel 4 mean	Cytoplasm: Channel 4 std dev	Cytoplasm: Channel 4 max	Cytoplasm: Channel 4 min	Allen CCFv3 X mm	Allen CCFv3 Y mm	Allen CCFv3 Z mm
ECM_Exp2_M36_15D_Scene4.tif	948		CNU	Polygon	2983.1	4411.2	381.9408	186.2344	0.1384	48.1988	32.3828	0.6772	32.2402	16.4218	127	7	17.4236	20.37	147	0	53.4803	25.0388	133	16	84.1092	62.6225	225	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0669	4.4982	8.5164
ECM_Exp2_M36_15D_Scene4.tif	1002		CNU	Polygon	3139.3	4481.3	378.5608	179.6219	0.1474	50.1807	28.1623	0.8834	47.7167	17.456	94	17	7.7811	5.5576	24	0	68.9742	37.273	235	15	93.7039	64.1143	254	9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0669	4.5745	8.3592
ECM_Exp2_M36_15D_Scene4.tif	317		CNU	Polygon	3582.2	3433	375.1808	166.8858	0.1693	41.6737	24.9811	0.8308	108.5487	25.222	161	76	21.5752	11.6998	81	12	90.7301	47.0316	236	26	50.3407	20.6861	140	16	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0669	3.3852	7.9265
ECM_Exp2_M36_15D_Scene4.tif	55		CNU	Polygon	3905.7	2881.2	380.2508	157.9949	0.1914	53.3934	24.2604	0.9257	98.5259	32.3545	186	42	14.9957	13.8394	70	0	83.5991	39.9561	233	17	105.9052	76.4474	250	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0669	2.773	7.6252
ECM_Exp2_M36_15D_Scene4.tif	1951		CNU	Polygon	4146.4	6496.2	381.9408	184.1988	0.1415	47.8029	23.7477	0.8465	112.1164	20.4166	153	76	23.2716	13.0623	69	0	116.0086	43.4516	232	43	45.5388	31.0532	143	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0669	7.0028	7.3887
ECM_Exp2_M36_15D_Scene4.tif	392		CNU	Polygon	3163.7	3599.4	375.1808	149.099	0.2121	67.8141	12.7482	0.9896	46.817	18.5283	99	15	20.6384	10.6644	55	1	39.1696	12.0625	86	19	42.4777	36.3493	127	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0669	3.5828	8.3563
ECM_Exp2_M36_15D_Scene4.tif	1821		CNU	Polygon	3462.8	5644.8	378.5608	172.9714	0.159	64.4092	16.5494	0.9811	44.6926	13.4874	76	25	13.5714	5.8765	39	0	55.026	36.5474	252	21	34.974	30.5223	129	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0669	5.9908	8.0829
ECM_Exp2_M36_15D_Scene4.tif	312		CNU	Polygon	3346.6	3426.1	378.5608	173.1298	0.1587	46.0375	33.529	0.7072	56.4311	18.2768	111	8	20.0889	13.8071	76	0	49.7422	18.95	122	21	68.1556	40.1615	175	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0669	3.3851	8.1712
ECM_Exp2_M36_15D_Scene4.tif	346		CNU	Polygon	3914.2	3483.2	370.1107	144.7456	0.222	44.4296	27.6956	0.7636	25.5045	13.094	60	1	11.7768	7.147	33	0	80.192	29.4622	192	27	31.5446	23.6514	81	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0669	3.4238	7.59
ECM_Exp2_M36_15D_Scene4.tif	597		CNU	Polygon	3118.8	3984	363.3507	122.765	0.303	41.8063	18.3816	0.9309	48.2188	25.7102	125	6	12.625	10.0533	48	0	33.5402	9.1445	62	16	130.9509	71.4638	253	17	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0669	4.0145	8.3891
