Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cell: Channel 3 mean	Cell: Channel 3 std dev	Cell: Channel 3 max	Cell: Channel 3 min	Cell: Channel 4 mean	Cell: Channel 4 std dev	Cell: Channel 4 max	Cell: Channel 4 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Cytoplasm: Channel 3 mean	Cytoplasm: Channel 3 std dev	Cytoplasm: Channel 3 max	Cytoplasm: Channel 3 min	Cytoplasm: Channel 4 mean	Cytoplasm: Channel 4 std dev	Cytoplasm: Channel 4 max	Cytoplasm: Channel 4 min	Allen CCFv3 X mm	Allen CCFv3 Y mm	Allen CCFv3 Z mm
ECM_Exp2_M33_5D_Scene6.tif	1	Negative	CNU	Polygon	10569.9	3474.7	108.1602	46.3719	0.6321	17.8603	10.4462	0.8013	14.0735	3.6826	17	8	51.1176	22.1895	101	21	12.8971	11.0198	52	0	179	79.5003	255	48	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.6027	3.5742	1.9397
ECM_Exp2_M33_5D_Scene6.tif	2	Negative	CNU	Polygon	10639.9	3671.4	141.9603	67.4812	0.3918	26.2968	11.7187	0.941	18.7349	5.0294	32	8	52.5422	24.5622	138	22	24.7229	26.3574	93	0	226.1205	47.948	255	73	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.6027	3.7828	1.881
ECM_Exp2_M33_5D_Scene6.tif	3	Negative	CNU	Polygon	10674.3	3814.5	209.5604	100.6521	0.2599	38.1039	12.7612	0.9669	29.6183	4.4488	39	18	52.9466	22.7415	111	15	27.3511	16.8965	87	3	167.0534	82.6954	255	36	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.6027	3.9322	1.8548
ECM_Exp2_M33_5D_Scene6.tif	4	Negative	CNU	Polygon	10756.5	4129.7	77.7402	41.2169	0.575	18.1307	5.8178	0.9436	14.08	3.4514	17	8	90.72	33.604	153	31	24.48	14.6081	67	8	97.38	57.8421	219	22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.6027	4.2581	1.7901
ECM_Exp2_M33_5D_Scene6.tif	5	Negative	CNU	Polygon	10754.9	4202.5	99.7102	47.5886	0.5533	20.8584	7.2325	0.9296	18.0149	7.1658	30	0	46.1493	19.1954	94	17	29.1343	19.7391	89	5	229.1045	56.9309	255	50	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.6027	4.3344	1.7961
ECM_Exp2_M33_5D_Scene6.tif	6	Negative	CNU	Polygon	10743.3	4259.9	128.4403	59.3305	0.4585	19.3904	14.4454	0.837	13.8929	3.7353	21	3	47.4048	15.8023	90	21	50.5952	16.5086	99	15	216.4286	51.1288	255	57	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.6027	4.395	1.8113
ECM_Exp2_M33_5D_Scene6.tif	7	Negative	CNU	Polygon	10744.7	4281.4	94.6402	47.6826	0.5231	17.8761	8.6589	0.9137	17.9831	6.7043	30	1	60.7627	22.7166	121	25	38.7966	18.4436	96	12	255	0	255	255	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.6027	4.4175	1.8111
ECM_Exp2_M33_5D_Scene6.tif	8	Negative	CNU	Polygon	10566.8	4456.3	89.5702	44.5157	0.568	17.8518	7.5014	0.9078	51.8421	7.7085	65	38	65.6842	29.3064	147	21	40.7193	16.439	85	13	210.2456	50.8265	255	75	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.6027	4.6087	2.0009
ECM_Exp2_M33_5D_Scene6.tif	9	Negative	CNU	Polygon	10494.4	4464.9	87.8802	40.7149	0.6662	16.2255	8.1508	0.8668	11.6034	6.4725	22	0	55.1034	16.335	89	30	43.0862	27.5384	143	13	209.3276	41.5284	255	125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.6027	4.6205	2.0741
ECM_Exp2_M33_5D_Scene6.tif	10	Negative	CNU	Polygon	10432.4	4476.5	111.5402	45.7821	0.6687	17.7381	9.4568	0.8314	12.3239	3.7939	17	8	69.6479	22.6136	110	23	10.7183	7.2174	31	0	179.9859	72.522	255	12	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.6027	4.6351	2.1365
ECM_Exp2_M33_5D_Scene6.tif	11	Negative	CNU	Polygon	10303	4474.1	111.5402	49.3223	0.5762	17.3214	11.6328	0.7258	12.6901	3.853	17	4	45.8028	18.1467	87	19	16.9437	28.5041	112	0	132.9577	67.5609	255	48	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.6027	4.6375	2.2647
ECM_Exp2_M33_5D_Scene6.tif	12	Negative	CNU	Polygon	10478.1	4487.8	140.2703	57.6155	0.531	22.8814	10.6044	0.9032	26.6512	7.7547	42	10	46.9884	13.7169	76	20	18.4186	15.7027	77	1	234.8605	42.9271	255	84	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.6027	4.6454	2.0916
ECM_Exp2_M33_5D_Scene6.tif	13	Negative	CNU	Polygon	10385.5	4662.2	64.2201	36.1245	0.6184	14.4222	7.5141	0.8652	11.7674	4.2473	17	0	50.907	19.152	96	18	3.4419	2.7629	9	0	245.4884	21.5676	255	156	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.6027	4.8338	2.1931
ECM_Exp2_M33_5D_Scene6.tif	14	Negative	CNU	Polygon	10278.9	4670.1	91.2602	39.9191	0.7197	14.2748	9.2582	0.783	31.7167	7.3648	50	17	52.6333	19.26	89	20	10.7833	2.3441	17	7	169	77.2555	255	55	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.6027	4.8466	2.2989
ECM_Exp2_M33_5D_Scene6.tif	15	Negative	CNU	Polygon	10284.4	4731.4	108.1602	50.8614	0.5254	18.7477	9.7845	0.8915	19.0746	7.6995	32	0	53.7463	23.2407	103	11	3.1343	1.7311	5	0	178.209	85.9278	255	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.6027	4.9114	2.2965
ECM_Exp2_M33_5D_Scene6.tif	16	Negative	CNU	Polygon	9984.6	5171.7	64.2201	34.3768	0.6829	13.5468	7.4096	0.8581	50.8571	23.5896	103	20	48.7381	18.9094	99	23	7.4524	3.2625	15	1	227.0714	50.2386	255	72	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.6027	5.3882	2.6103
