Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cell: Channel 3 mean	Cell: Channel 3 std dev	Cell: Channel 3 max	Cell: Channel 3 min	Cell: Channel 4 mean	Cell: Channel 4 std dev	Cell: Channel 4 max	Cell: Channel 4 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Cytoplasm: Channel 3 mean	Cytoplasm: Channel 3 std dev	Cytoplasm: Channel 3 max	Cytoplasm: Channel 3 min	Cytoplasm: Channel 4 mean	Cytoplasm: Channel 4 std dev	Cytoplasm: Channel 4 max	Cytoplasm: Channel 4 min	Allen CCFv3 X mm	Allen CCFv3 Y mm	Allen CCFv3 Z mm
ECM_Exp2_M15_5D_Scene6.tif	1	Negative	CNU	Polygon	1938.3	2490.8	86.1902	39.4803	0.6949	15.3498	8.2057	0.8447	50.6364	9.5924	73	25	62.4364	28.1331	135	25	37.1818	28.1919	126	10	146.0545	60.6863	241	44	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.2226	3.1746	9.2442
ECM_Exp2_M15_5D_Scene6.tif	2	Negative	CNU	Polygon	2089.6	2502	141.9603	60.6055	0.4857	25.2318	10.3015	0.9192	78.0899	9.9163	93	53	54.8989	11.6327	83	31	88.6742	50.3767	196	18	255	0	255	255	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.2226	3.1957	9.0864
ECM_Exp2_M15_5D_Scene6.tif	3	Negative	CNU	Polygon	2072.8	2548.4	177.4504	62.4734	0.5713	21.7829	15.9469	0.7286	67.2336	42.2672	179	18	50.7477	14.5519	79	20	110.5234	71.4228	250	15	222.0467	43.4032	255	82	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.2226	3.2447	9.1073
ECM_Exp2_M15_5D_Scene6.tif	4	Negative	CNU	Polygon	2016.3	2646.6	72.6701	42.1042	0.5151	18.9001	5.9831	0.9429	52.7755	14.3444	81	29	69.7551	27.5019	123	25	15.8571	12.6984	84	6	167.5918	64.1664	255	28	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.2226	3.347	9.1742
ECM_Exp2_M15_5D_Scene6.tif	5	Negative	CNU	Polygon	1879.3	2749.5	67.6001	34.6506	0.7075	14.5133	5.9445	0.9278	30.907	6.9926	49	20	70.7674	34.1411	141	26	20.9535	4.088	30	14	201.6977	44.3839	255	112	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.2226	3.4486	9.3275
ECM_Exp2_M15_5D_Scene6.tif	6	Negative	CNU	Polygon	1895.7	2818.9	101.4002	47.1874	0.5723	17.6502	10.0045	0.8741	40.5652	19.3037	80	12	45.971	16.5218	81	17	27.058	16.6591	59	2	210.0145	74.0851	255	16	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.2226	3.5245	9.3156
ECM_Exp2_M15_5D_Scene6.tif	7	Negative	CNU	Polygon	1871.5	2926.5	81.1202	44.0281	0.5259	18.0361	8.2417	0.8814	91.6491	20.476	137	54	65.4561	28.8308	133	28	45	26.5364	122	18	180.3509	74.342	255	29	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.2226	3.639	9.3494
ECM_Exp2_M15_5D_Scene6.tif	8	Negative	CNU	Polygon	1715.8	2994.6	70.9801	31.6144	0.8924	12.5305	8.3088	0.6706	43.9362	28.9733	129	8	61.4681	19.801	99	27	14.4894	5.9119	22	0	134.0851	33.2989	204	63	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.2226	3.7002	9.5192
ECM_Exp2_M15_5D_Scene6.tif	9	Negative	CNU	Polygon	1753	3008.4	130.1303	59.8925	0.4559	23.6198	9.177	0.946	40.8415	14.2495	87	17	48.4268	21.0795	92	12	21.4634	8.545	57	12	133.5976	41.9049	205	31	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.2226	3.7182	9.4805
ECM_Exp2_M15_5D_Scene6.tif	10	Negative	CNU	Polygon	1717.1	3051.3	104.7802	44.2381	0.6728	17.7169	9.1494	0.8256	15.3134	11.9433	48	0	62.0299	24.8028	115	31	17.4627	6.2069	28	5	136.9701	72.6281	255	10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.2226	3.7617	9.5212
