Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Channel 1 mean	Cell: Channel 1 std dev	Cell: Channel 1 max	Cell: Channel 1 min	Cell: Channel 2 mean	Cell: Channel 2 std dev	Cell: Channel 2 max	Cell: Channel 2 min	Cell: Channel 3 mean	Cell: Channel 3 std dev	Cell: Channel 3 max	Cell: Channel 3 min	Cell: Channel 4 mean	Cell: Channel 4 std dev	Cell: Channel 4 max	Cell: Channel 4 min	Cytoplasm: Channel 1 mean	Cytoplasm: Channel 1 std dev	Cytoplasm: Channel 1 max	Cytoplasm: Channel 1 min	Cytoplasm: Channel 2 mean	Cytoplasm: Channel 2 std dev	Cytoplasm: Channel 2 max	Cytoplasm: Channel 2 min	Cytoplasm: Channel 3 mean	Cytoplasm: Channel 3 std dev	Cytoplasm: Channel 3 max	Cytoplasm: Channel 3 min	Cytoplasm: Channel 4 mean	Cytoplasm: Channel 4 std dev	Cytoplasm: Channel 4 max	Cytoplasm: Channel 4 min	Allen CCFv3 X mm	Allen CCFv3 Y mm	Allen CCFv3 Z mm
ECM_Exp2_M15_5D_Scene2.tif	1	Negative	CNU	Polygon	6290.2	3192.9	108.1602	58.0735	0.403	21.637	11.0562	0.8941	88.7576	28.1759	163	54	59.1818	23.577	120	20	21.197	9.5872	46	7	48.697	56.5661	212	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.2221	3.2006	4.3485
ECM_Exp2_M15_5D_Scene2.tif	2	Negative	CNU	Polygon	6232	3205.3	65.9101	37.6129	0.5854	15.3557	7.8351	0.8549	44.2609	19.5794	94	17	59.3478	19.7869	101	27	19.7826	4.4167	29	12	64.9348	37.1169	127	15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.2221	3.2125	4.4112
ECM_Exp2_M15_5D_Scene2.tif	3	Negative	CNU	Polygon	6286.5	3229	204.4904	77.5686	0.4271	28.5079	13.5787	0.9427	45.439	36.9827	149	2	64.7236	21.804	128	23	33.1545	22.7675	115	8	141.5691	67.3169	255	28	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.2221	3.2429	4.353
ECM_Exp2_M15_5D_Scene2.tif	4	Negative	CNU	Polygon	6424.3	3246.5	69.2901	32.4447	0.8272	13.0551	6.997	0.8343	29.4545	3.1287	36	24	149.5455	37.7239	213	77	17.2727	12.8124	51	1	239.3864	21.6518	255	181	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.2221	3.2692	4.2041
ECM_Exp2_M15_5D_Scene2.tif	5	Negative	CNU	Polygon	6572.1	3267.7	87.8802	43.3848	0.5867	16.9205	8.9811	0.8714	33.8909	4.9392	43	22	52.6364	17.2319	103	27	25.0545	22.0231	104	3	164.3273	87.1791	255	18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.2221	3.2985	4.0427
ECM_Exp2_M15_5D_Scene2.tif	6	Negative	CNU	Polygon	6664	3270.1	81.1202	43.0588	0.5498	13.7989	11.1971	0.5537	15.6226	5.1149	30	8	50.6792	14.0326	82	17	8.8491	5.4434	28	0	211.1321	47.9555	255	108	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.2221	3.3031	3.9417
ECM_Exp2_M15_5D_Scene2.tif	7	Negative	CNU	Polygon	6500.7	3272	76.0502	39.3266	0.6179	14.1226	10.197	0.7478	13.9245	7.6582	34	4	46.7358	18.3168	90	20	3.7925	3.4882	24	0	219.283	45.2495	255	103	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.2221	3.3016	4.1211
ECM_Exp2_M15_5D_Scene2.tif	8	Negative	CNU	Polygon	6854.7	3278.8	89.5702	38.3913	0.7637	14.6409	8.7538	0.8565	34.4828	4.2395	42	26	65.6034	26.3658	122	30	6.9483	2.8248	11	1	167.4828	73.7269	255	47	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.2221	3.3151	3.7323
ECM_Exp2_M15_5D_Scene2.tif	9	Negative	CNU	Polygon	6965.9	3283.9	60.8401	37.7248	0.5372	12.9384	9.0103	0.7763	27.619	6.0846	38	17	64.381	21.4623	110	25	11.619	2.8793	18	5	85.3333	53.4642	202	15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.2221	3.3222	3.6108
ECM_Exp2_M15_5D_Scene2.tif	10	Negative	CNU	Polygon	6118.3	3305.1	77.7402	39.5731	0.6238	14.6044	8.2524	0.8015	5.098	5.9304	22	0	44.7451	16.8343	83	23	18	10.014	50	6	90.1176	61.4048	233	5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.2221	3.3251	4.5332
ECM_Exp2_M15_5D_Scene2.tif	11	Negative	CNU	Polygon	6789.1	3306	81.1202	38.7011	0.6806	15.6446	7.7181	0.8724	28.8519	14.3808	58	5	59.4815	18.8897	105	34	7.7037	3.8098	14	0	119.8519	61.7003	251	33	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.2221	3.3462	3.8056
ECM_Exp2_M15_5D_Scene2.tif	12	Negative	CNU	Polygon	6173.6	3317.8	170.6903	72.3771	0.4095	27.3381	13.3822	0.9408	75.4078	35.3233	176	12	54.3398	20.102	128	24	39.6602	25.2468	149	14	5.8544	10.7671	63	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.2221	3.3426	4.4752
ECM_Exp2_M15_5D_Scene2.tif	13	Negative	CNU	Polygon	6200.5	3369	92.9502	49.7188	0.4725	19.8371	7.1245	0.9538	19	7.8521	41	10	56.4746	16.2792	93	30	13.7797	7.8785	43	4	105.0678	61.4427	224	18	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.2221	3.4043	4.448
